AGNO;RBD;DGV_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_ENSE;COD_GRADO;MRUN;PROM_NOTAS_ALU;ORIGEN;ENSE_COMPLETA;MARCA_EGRESO
2021;399;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;2;26140696;5;RENDIMIENTO;0;0
2021;8625;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;26150431;4,8;RENDIMIENTO;0;0
2021;10077;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;310;1;26152359;5,4;RENDIMIENTO;0;0
2021;13145;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;1;26114316;6,4;RENDIMIENTO;0;0
2021;15759;0;6;LGBO;61;6108;MACHALÍ;61;CACHAPOAL;310;1;26153791;6,9;RENDIMIENTO;0;0
2021;665;0;4;COQ;41;4106;VICUÑA;41;ELQUI;510;3;26141556;5,4;RENDIMIENTO;0;0
2021;9077;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;3;26130245;6,7;RENDIMIENTO;0;0
2021;40230;3;15;AYP;151;15101;ARICA;151;ARICA;310;2;26146940;6,3;SIGE;1;0
2021;2104;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;1;26144789;5,8;RENDIMIENTO;0;0
2021;9106;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;310;1;26119334;5,1;RENDIMIENTO;0;0
2021;9701;0;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;310;3;26108728;6,5;RENDIMIENTO;0;0
2021;13168;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;310;2;26134829;6,2;RENDIMIENTO;0;0
2021;12551;0;1;TPCA;14;1405;PICA;11;IQUIQUE;710;4;26137068;5,6;RENDIMIENTO;0;0
2021;1264;0;5;VALPO;57;5701;SAN FELIPE;52;LOS ANDES;310;2;26140938;6,1;RENDIMIENTO;0;0
2021;11812;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;4;26281244;6,3;RENDIMIENTO;0;0
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;610;1;26152797;4,9;RENDIMIENTO;0;0
2021;1422;0;5;VALPO;55;5502;CALERA;51;QUILLOTA;310;1;26110239;4,9;RENDIMIENTO;0;0
2021;1196;0;5;VALPO;53;5301;LOS ANDES;52;LOS ANDES;610;2;26139882;6,4;RENDIMIENTO;0;0
2021;9631;0;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;363;4;26111943;4,5;RENDIMIENTO;1;1
2021;8657;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;26116547;5,1;RENDIMIENTO;0;0
2021;1422;0;5;VALPO;55;5502;CALERA;51;QUILLOTA;310;2;26120277;6,6;RENDIMIENTO;0;0
2021;8498;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;4;26112970;5,2;RENDIMIENTO;0;0
2021;8498;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;26123284;5;RENDIMIENTO;0;0
2021;2283;0;6;LGBO;61;6115;RENGO;61;CACHAPOAL;310;1;26154218;5,4;RENDIMIENTO;0;0
2021;24685;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;26139986;6,9;RENDIMIENTO;0;0
2021;8657;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;26139520;4,9;RENDIMIENTO;0;0
2021;10252;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;310;3;26149952;6,4;RENDIMIENTO;0;0
2021;12602;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;410;4;26134417;6,2;RENDIMIENTO;0;0
2021;9285;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;1;26113701;4,5;RENDIMIENTO;0;0
2021;24638;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;26117418;5,7;RENDIMIENTO;0;0
2021;2930;0;7;MAULE;71;7101;TALCA;72;TALCA;310;1;26266743;5,2;RENDIMIENTO;0;0
2021;12716;7;15;AYP;151;15101;ARICA;151;ARICA;410;2;26112381;5,9;SIGE;1;0
2021;25591;0;13;RM;134;13402;BUIN;132;SANTIAGO SUR;410;3;26295937;5,5;RENDIMIENTO;0;0
2021;6772;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;363;4;26144439;4,8;RENDIMIENTO;1;1
2021;17662;0;16;NUBLE;163;16302;COIHUECO;81;ÑUBLE;310;4;26142035;6,1;RENDIMIENTO;0;0
2021;7629;0;10;LAGOS;101;10101;PUERTO MONTT;101;LLANQUIHUE;310;1;26149764;6,3;RENDIMIENTO;0;0
2021;2447;0;6;LGBO;63;6301;SAN FERNANDO;62;COLCHAGUA;310;1;26129038;5,4;RENDIMIENTO;0;0
2021;12741;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;26137597;5,9;RENDIMIENTO;0;0
2021;10780;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;610;4;26129905;4,9;RENDIMIENTO;0;0
2021;25316;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;310;1;26129988;5,4;RENDIMIENTO;0;0
2021;2411;2;6;LGBO;61;6105;DOÑIHUE;61;CACHAPOAL;310;2;26141612;4,6;SIGE;1;0
2021;10259;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;310;2;26132666;5,4;RENDIMIENTO;0;0
2021;24878;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;610;4;26141396;5,4;RENDIMIENTO;0;0
2021;5658;0;9;ARAUC;91;9101;TEMUCO;92;CAUTÍN NORTE;310;4;26148118;6,8;RENDIMIENTO;0;0
2021;24892;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;1;26124848;6,8;RENDIMIENTO;0;0
2021;12630;0;15;AYP;151;15101;ARICA;151;ARICA;510;3;26112052;5,3;RENDIMIENTO;0;0
2021;438;0;3;ATCMA;31;3102;CALDERA;31;COPIAPÓ;610;3;26113837;5,7;RENDIMIENTO;0;0
2021;10250;0;13;RM;131;13107;HUECHURABA;137;SANTIAGO NORTE;363;2;26162507;5,3;RENDIMIENTO;0;0
2021;4160;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;410;1;26122684;6,2;RENDIMIENTO;0;0
2021;7;0;15;AYP;151;15101;ARICA;151;ARICA;410;1;26153970;5,8;RENDIMIENTO;0;0
2021;9695;0;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;310;2;26110633;4,6;RENDIMIENTO;0;0
2021;12630;6;15;AYP;151;15101;ARICA;151;ARICA;510;2;26140928;5,2;SIGE;1;0
2021;10543;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;310;2;26153401;4,6;RENDIMIENTO;1;0
2021;25359;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;26115264;5;RENDIMIENTO;0;0
2021;9864;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;1;26136973;4,7;RENDIMIENTO;0;0
2021;17736;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;310;3;26145398;5,1;RENDIMIENTO;0;0
2021;17736;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;310;4;26115190;5,9;RENDIMIENTO;0;0
2021;15767;0;6;LGBO;61;6108;MACHALÍ;61;CACHAPOAL;610;4;26114093;5,8;RENDIMIENTO;0;0
2021;12630;0;15;AYP;151;15101;ARICA;151;ARICA;510;3;26109345;4,5;RENDIMIENTO;0;0
2021;8;0;15;AYP;151;15101;ARICA;151;ARICA;310;1;26120771;5,3;RENDIMIENTO;0;0
2021;191;0;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;510;2;26152527;5,4;RENDIMIENTO;0;0
2021;611;0;4;COQ;41;4102;COQUIMBO;41;ELQUI;510;3;26122866;5,1;RENDIMIENTO;0;0
2021;8501;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;26108156;5,1;RENDIMIENTO;0;0
2021;10526;0;13;RM;132;13203;SAN JOSÉ DE MAIPO;136;CORDILLERA;610;3;26163457;4,5;SIGE;1;0
2021;191;0;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;410;1;26134137;5,3;RENDIMIENTO;0;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;3;26114676;4,6;RENDIMIENTO;0;0
2021;12602;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;410;3;26361059;6,3;RENDIMIENTO;0;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;4;26131493;4,6;RENDIMIENTO;0;0
2021;15732;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;363;2;26111044;4,5;RENDIMIENTO;0;0
2021;1681;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;1;26115928;5,4;RENDIMIENTO;0;0
2021;25448;0;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;463;4;26131089;6,1;RENDIMIENTO;0;0
2021;3010;0;7;MAULE;71;7101;TALCA;72;TALCA;310;1;26116250;5,3;RENDIMIENTO;0;0
2021;613;0;4;COQ;41;4102;COQUIMBO;41;ELQUI;310;3;26154166;4,9;RENDIMIENTO;0;0
2021;8495;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;3;26121699;5,6;RENDIMIENTO;0;0
2021;12961;5;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;2;26113885;5,1;SIGE;1;0
2021;3010;0;7;MAULE;71;7101;TALCA;72;TALCA;310;3;26115675;6,3;RENDIMIENTO;0;0
2021;124;4;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;26149333;5,7;SIGE;1;0
2021;597;0;4;COQ;41;4104;LA HIGUERA;41;ELQUI;310;3;26130316;6,3;RENDIMIENTO;0;0
2021;124;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;26118796;5,9;RENDIMIENTO;0;0
2021;40042;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;1;26266296;5,6;RENDIMIENTO;0;0
2021;9601;0;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;310;1;26148421;5,5;RENDIMIENTO;0;0
2021;31064;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;310;1;26125465;5,5;RENDIMIENTO;0;0
2021;13145;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;3;26120936;5,1;RENDIMIENTO;0;0
2021;14625;0;5;VALPO;56;5601;SAN ANTONIO;54;SAN ANTONIO;363;4;26119843;5,4;RENDIMIENTO;1;1
2021;284;4;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;2;26114432;5,6;SIGE;1;0
2021;1663;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;26144755;6,1;RENDIMIENTO;0;0
2021;399;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;310;1;26140688;5;RENDIMIENTO;0;0
2021;384;0;3;ATCMA;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;310;2;26142750;5,9;RENDIMIENTO;0;0
2021;13145;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;1;26111101;6,1;RENDIMIENTO;0;0
2021;9986;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;410;4;26151897;4,6;RENDIMIENTO;0;0
2021;8427;0;12;MAG;121;12101;PUNTA ARENAS;121;MAGALLANES;510;1;26140622;5,7;RENDIMIENTO;0;0
2021;2422;0;6;LGBO;61;6107;LAS CABRAS;61;CACHAPOAL;310;3;26146860;5,4;RENDIMIENTO;0;0
2021;8518;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;4;26110320;6,1;RENDIMIENTO;0;0
2021;9887;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;310;2;26127168;5;RENDIMIENTO;0;0
2021;10126;0;13;RM;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;510;3;26115482;5,2;RENDIMIENTO;0;0
2021;41617;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;310;2;26128538;6;RENDIMIENTO;0;0
2021;41617;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;310;1;26151844;5,7;RENDIMIENTO;0;0
2021;9587;0;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;310;1;26130881;5,8;RENDIMIENTO;0;0
2021;12716;7;15;AYP;151;15101;ARICA;151;ARICA;410;2;26128983;5;SIGE;1;0
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;610;4;26136251;5,8;RENDIMIENTO;0;0
2021;9608;0;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;510;4;26114864;5,7;RENDIMIENTO;0;0
2021;2102;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;2;26118465;4,8;RENDIMIENTO;0;0
2021;629;0;4;COQ;41;4102;COQUIMBO;41;ELQUI;310;1;26130620;4,8;RENDIMIENTO;0;0
2021;10781;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;310;1;26139036;5;RENDIMIENTO;0;0
2021;40399;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;1;26124612;5;RENDIMIENTO;0;0
2021;32;0;15;AYP;151;15101;ARICA;151;ARICA;710;2;26145090;5,2;RENDIMIENTO;0;0
2021;371;0;2;ANTOF;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;310;2;26114055;6,2;RENDIMIENTO;0;0
2021;8930;0;13;RM;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;310;1;26120984;4,8;RENDIMIENTO;0;0
2021;371;0;2;ANTOF;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;310;3;26154438;6,8;RENDIMIENTO;0;0
2021;286;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;3;26291587;6,1;RENDIMIENTO;0;0
2021;9406;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;310;2;26151495;6,1;RENDIMIENTO;0;0
2021;10399;0;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;310;1;26150396;5,8;RENDIMIENTO;0;0
2021;1675;6;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;310;2;26267595;5,7;SIGE;1;0
2021;16467;0;7;MAULE;71;7101;TALCA;72;TALCA;310;3;26118266;6,6;RENDIMIENTO;0;0
2021;52;0;15;AYP;151;15101;ARICA;151;ARICA;310;1;26267946;5,7;RENDIMIENTO;0;0
2021;11971;0;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;310;4;26163549;6,7;RENDIMIENTO;0;0
2021;367;0;2;ANTOF;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;310;1;26108633;4,6;RENDIMIENTO;0;0
2021;45;0;15;AYP;151;15101;ARICA;151;ARICA;310;1;26115824;5;RENDIMIENTO;0;0
2021;8553;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;363;2;26113566;4,1;RENDIMIENTO;1;0
2021;12217;0;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;310;2;26123468;5,7;RENDIMIENTO;0;0
2021;52;0;15;AYP;151;15101;ARICA;151;ARICA;510;4;26144539;5,7;RENDIMIENTO;0;0
2021;3305;0;7;MAULE;74;7401;LINARES;73;LINARES;510;4;26154478;6,1;RENDIMIENTO;0;0
2021;31343;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;1;26142779;4,7;RENDIMIENTO;0;0
2021;7;0;15;AYP;151;15101;ARICA;151;ARICA;510;1;26137251;5;RENDIMIENTO;0;0
2021;9985;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;610;4;26113604;6,5;RENDIMIENTO;0;0
2021;17860;0;8;BBIO;81;8110;TALCAHUANO;83;CONCEPCIÓN;310;3;26129853;5,4;RENDIMIENTO;0;0
2021;7509;0;10;LAGOS;103;10303;PURRANQUE;103;OSORNO;363;4;26264953;5,4;RENDIMIENTO;1;1
2021;16467;0;7;MAULE;71;7101;TALCA;72;TALCA;310;3;26149557;6,1;RENDIMIENTO;0;0
2021;25853;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;1;26270054;4,9;RENDIMIENTO;0;0
2021;1980;0;5;VALPO;58;5804;VILLA ALEMANA;53;VALPARAÍSO;310;1;26262850;5,1;RENDIMIENTO;0;0
2021;1;0;15;AYP;151;15101;ARICA;151;ARICA;510;4;26130868;5,7;RENDIMIENTO;0;0
2021;110;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;4;26113504;6,1;RENDIMIENTO;0;0
2021;11139;0;4;COQ;41;4102;COQUIMBO;41;ELQUI;410;3;26125327;5,3;RENDIMIENTO;0;0
2021;4617;0;8;BBIO;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;310;3;26106788;5,9;RENDIMIENTO;0;0
2021;24754;0;13;RM;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;363;4;26372377;6;RENDIMIENTO;0;0
2021;24926;0;13;RM;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;363;4;26328386;5,4;RENDIMIENTO;0;0
2021;8490;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;3;26142182;5,8;RENDIMIENTO;0;0
2021;18248;0;8;BBIO;81;8102;CORONEL;83;CONCEPCIÓN;363;4;26147700;5,7;RENDIMIENTO;0;0
2021;12686;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;663;2;26120252;5,2;RENDIMIENTO;1;0
2021;9087;5;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;310;2;26154559;4,8;SIGE;1;0
2021;9861;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;26148638;4,7;RENDIMIENTO;0;0
2021;12610;0;15;AYP;151;15101;ARICA;151;ARICA;410;4;26144047;6;RENDIMIENTO;0;0
2021;10075;0;13;RM;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;310;1;26151400;4,8;RENDIMIENTO;0;0
2021;52;0;15;AYP;151;15101;ARICA;151;ARICA;310;3;26267716;5,2;RENDIMIENTO;0;0
2021;10543;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;310;2;26123146;5,9;SIGE;1;0
2021;10075;0;13;RM;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;310;2;26108722;5,1;RENDIMIENTO;0;0
2021;8657;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;26129877;5,3;RENDIMIENTO;0;0
2021;8501;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;26128445;6,6;RENDIMIENTO;0;0
2021;124;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;26149427;6,1;RENDIMIENTO;0;0
2021;107;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;26152512;5,2;RENDIMIENTO;0;0
2021;124;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;2;26129616;6,2;RENDIMIENTO;0;0
2021;199;0;2;ANTOF;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;310;1;26139870;4,8;RENDIMIENTO;0;0
2021;12505;0;15;AYP;151;15101;ARICA;151;ARICA;363;2;26268710;4,9;RENDIMIENTO;1;0
2021;24889;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;310;1;26117292;6,1;RENDIMIENTO;0;0
2021;10405;0;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;310;1;26162911;4,8;RENDIMIENTO;0;0
2021;1468;0;5;VALPO;58;5802;LIMACHE;51;QUILLOTA;310;2;26107040;6,9;RENDIMIENTO;0;0
2021;8001;0;10;LAGOS;102;10201;CASTRO;102;CHILOÉ;410;1;26143195;5,1;RENDIMIENTO;0;0
2021;8625;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;26129302;4,9;RENDIMIENTO;0;0
2021;8814;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;510;3;26146844;5,7;RENDIMIENTO;0;0
2021;284;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;4;26534050;4,9;RENDIMIENTO;0;0
2021;12551;0;1;TPCA;14;1405;PICA;11;IQUIQUE;310;2;26111598;5,5;RENDIMIENTO;0;0
2021;9072;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;310;4;26110360;5,6;RENDIMIENTO;0;0
2021;10783;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;310;4;26134431;5,1;RENDIMIENTO;0;0
2021;25542;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;310;1;26141425;4,5;RENDIMIENTO;0;0
2021;13168;0;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;310;2;26122745;5,7;RENDIMIENTO;0;0
2021;12716;0;15;AYP;151;15101;ARICA;151;ARICA;410;1;26241778;4,8;RENDIMIENTO;0;0
2021;3742;0;16;NUBLE;163;16301;SAN CARLOS;81;ÑUBLE;510;1;26122078;6,7;RENDIMIENTO;0;0
2021;12716;0;15;AYP;151;15101;ARICA;151;ARICA;610;4;26127099;5,7;RENDIMIENTO;0;0
2021;40076;0;4;COQ;41;4102;COQUIMBO;41;ELQUI;363;2;26114325;5,3;RENDIMIENTO;1;0
2021;107;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;26150338;4,7;RENDIMIENTO;0;0
2021;108;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;610;4;26141293;5,3;RENDIMIENTO;0;0
2021;10911;0;15;AYP;151;15101;ARICA;151;ARICA;510;1;26134479;5,5;RENDIMIENTO;0;0
2021;9088;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;310;2;26143332;6,3;RENDIMIENTO;0;0
2021;8553;0;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;363;4;26151439;6,2;RENDIMIENTO;1;1
2021;2625;0;6;LGBO;63;6307;PERALILLO;62;COLCHAGUA;310;3;26122375;5,6;RENDIMIENTO;0;0
2021;129;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;310;1;26118599;6,7;RENDIMIENTO;0;0
2021;399;9;3;ATCMA;31;3101;COPIAPÓ;31;COPIAPÓ;510;2;26111347;4,5;SIGE;1;0
2021;9006;0;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;310;1;26142271;5;RENDIMIENTO;0;0
2021;1262;0;5;VALPO;57;5701;SAN FELIPE;52;LOS ANDES;510;1;26121259;6,2;RENDIMIENTO;0;0
2021;279;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;510;1;26127551;5,5;RENDIMIENTO;0;0
2021;268;0;2;ANTOF;22;2202;OLLAGÜE;22;EL LOA;310;1;26148828;5,7;RENDIMIENTO;0;0
2021;768;0;4;COQ;43;4301;OVALLE;42;LIMARÍ;610;1;26106093;5,5;RENDIMIENTO;0;0
2021;8490;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;26139472;5,1;RENDIMIENTO;0;0
2021;2123;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;1;26116798;6,5;RENDIMIENTO;0;0
2021;25014;0;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;363;2;26108996;4,1;RENDIMIENTO;0;0
2021;8814;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;26135811;5,5;RENDIMIENTO;0;0
2021;24405;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;310;3;26119765;5,2;RENDIMIENTO;0;0
2021;12759;0;1;TPCA;14;1402;CAMIÑA;11;IQUIQUE;310;2;26121112;6,1;RENDIMIENTO;0;0
2021;12758;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;363;2;26148724;5;RENDIMIENTO;1;0
2021;4160;0;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;410;3;26151653;4,8;RENDIMIENTO;0;0
2021;4160;2;8;BBIO;83;8301;LOS ÁNGELES;82;BIOBÍO;410;2;26140864;5,2;SIGE;1;0
2021;12961;0;2;ANTOF;22;2201;CALAMA;22;EL LOA;310;1;26145731;4,4;RENDIMIENTO;0;0
2021;10251;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;310;2;26146314;6,8;RENDIMIENTO;0;0
2021;9861;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;2;26134793;6,2;RENDIMIENTO;0;0
2021;17885;0;8;BBIO;81;8111;TOMÉ;83;CONCEPCIÓN;310;1;26112347;4,6;RENDIMIENTO;0;0
2021;11284;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;363;2;26120877;5;RENDIMIENTO;0;0
2021;9861;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;310;1;26149587;6,5;RENDIMIENTO;0;0
2021;8501;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;2;26132277;6,4;RENDIMIENTO;0;0
2021;1213;0;5;VALPO;53;5301;LOS ANDES;52;LOS ANDES;410;2;26129054;6,6;RENDIMIENTO;0;0
2021;40301;0;10;LAGOS;102;10208;QUELLÓN;102;CHILOÉ;510;4;26113048;5,5;RENDIMIENTO;0;0
2021;2111;0;6;LGBO;61;6101;RANCAGUA;61;CACHAPOAL;310;1;26139551;6,4;RENDIMIENTO;0;0
2021;40301;0;10;LAGOS;102;10208;QUELLÓN;102;CHILOÉ;310;1;26115211;5,2;RENDIMIENTO;0;0
2021;31345;0;2;ANTOF;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;310;2;26267665;4,2;RENDIMIENTO;0;0
2021;12747;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;310;1;26111052;4,6;RENDIMIENTO;0;0
2021;10457;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;310;1;26132651;5;RENDIMIENTO;0;0
2021;25711;0;13;RM;134;13404;PAINE;132;SANTIAGO SUR;310;3;26129423;4,9;RENDIMIENTO;0;0
2021;15646;0;6;LGBO;61;6106;GRANEROS;61;CACHAPOAL;410;3;26107036;5,5;RENDIMIENTO;0;0
2021;9409;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;610;4;26123478;6,4;RENDIMIENTO;0;0
2021;8625;0;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;310;1;26106627;5,2;RENDIMIENTO;0;0
2021;13383;0;4;COQ;42;4204;SALAMANCA;43;CHOAPA;310;1;26114308;6,1;RENDIMIENTO;0;0
2021;12332;0;5;VALPO;51;5103;CONCÓN;53;VALPARAÍSO;310;2;26267360;5,1;RENDIMIENTO;0;0
2021;22374;0;14;RIOS;141;14101;VALDIVIA;141;VALDIVIA;363;2;26270417;4,2;RENDIMIENTO;1;0
